"SDO_ID","SDO_Name","Geogr_Laenge","Geogr_Breite","Hoehe_ueber_NN","Metadata_Link"
"1981","Hamburg-Neuwiedenthal","9.895686","53.477658","3.0","https://cdc.dwd.de/rest/metadata/station/html/812300061223"
"1975","Hamburg-Fuhlsbüttel","9.988085","53.633187","14.0","https://cdc.dwd.de/rest/metadata/station/html/812300355047"
